;timestamp;open;high;low;close;volume
0;1621394400000;0,9977;0,9998;0,9973;0,9991;342,935025
1;1621394460000;0,9991;0,9998;0,9991;0,9994;160,152703
2;1621394520000;0,9997;0,9998;0,9987;0,9992;144,242467
3;1621394580000;0,9999;0,9999;0,9987;0,9991;159,826144
4;1621394640000;0,9996;0,9998;0,9988;0,9988;133,927033
5;1621394700000;0,9988;0,9998;0,9988;0,9991;136,396443
6;1621394760000;0,9996;0,9999;0,9987;0,9992;91,979101
7;1621394820000;0,9994;1,0003;0,9987;1,0003;119,861561
8;1621394880000;1,0005;1,0005;0,9989;0,9994;133,783503
9;1621394940000;0,9998;1,0001;0,9988;0,9994;217,583055
10;1621395000000;0,9994;1,0005;0,9988;1,0004;154,143687
11;1621395060000;0,9997;1,0005;0,9993;1,0005;186,856994
12;1621395120000;1,0005;1,0005;0,999;1,0;148,031269
13;1621395180000;0,9987;1,0003;0,9987;1,0003;180,694299
14;1621395240000;0,9997;0,9997;0,9988;0,9995;104,358338
15;1621395300000;0,9997;1,0005;0,9989;0,9989;181,760121
16;1621395360000;0,999;1,0007;0,9988;0,9993;189,888173
17;1621395420000;0,9997;1,0002;0,999;0,9999;135,252497
18;1621395480000;1,0006;1,0007;0,9989;0,9993;213,637838
19;1621395540000;0,9997;1,0002;0,9988;0,9993;124,225286
20;1621395600000;0,9995;1,0006;0,999;0,9994;234,490728
21;1621395660000;1,0002;1,0008;0,9991;1,0005;166,420039
22;1621395720000;0,9999;1,0006;0,9988;0,9996;144,517757
23;1621395780000;0,9997;1,0005;0,999;1,0004;118,325435
24;1621395840000;0,9996;1,0001;0,9987;0,9989;151,273878
25;1621395900000;0,9993;1,0007;0,9989;0,9995;92,219169
26;1621395960000;0,999;0,9997;0,9988;0,9991;161,235587
27;1621396020000;0,9987;1,0005;0,9987;0,999;212,380589
28;1621396080000;1,0001;1,0004;0,9987;0,9987;173,581111
29;1621396140000;0,9994;1,0007;0,9989;1,0006;111,673201
30;1621396200000;1,0006;1,0007;0,999;1,0003;103,173718
31;1621396260000;1,0;1,0005;0,9987;1,0005;216,048275
32;1621396320000;0,9998;1,0005;0,9993;1,0;116,490564
33;1621396380000;0,9995;1,0003;0,9987;1,0003;222,301466
34;1621396440000;0,9998;1,0004;0,9989;0,9989;152,91113
35;1621396500000;0,9993;1,0006;0,9988;0,9994;85,190622
36;1621396560000;1,0005;1,0006;0,9996;0,9999;144,531615
37;1621396620000;1,0001;1,0003;0,9995;1,0002;202,931443
38;1621396680000;1,0002;1,0006;0,9992;0,9999;161,165412
39;1621396740000;1,0004;1,0004;0,999;0,9994;185,402577
40;1621396800000;0,9996;1,0007;0,9987;0,9993;129,549614
41;1621396860000;0,9995;1,0001;0,9991;0,9997;184,151484
42;1621396920000;0,9992;1,0003;0,9986;1,0001;233,281673
43;1621396980000;1,0;1,0007;0,9989;0,9998;101,320337
44;1621397040000;1,0001;1,0004;0,9989;0,9989;161,211279
45;1621397100000;1,0002;1,0005;0,9989;0,9991;171,833047
46;1621397160000;0,9989;1,0;0,9987;0,9993;108,244346
47;1621397220000;0,9999;1,0002;0,9988;0,9995;130,126634
48;1621397280000;0,9999;1,0;0,9988;1,0;146,201311
49;1621397340000;1,0002;1,0002;0,9987;0,9987;146,25587
50;1621397400000;0,9995;0,9999;0,9989;0,9989;194,09949
51;1621397460000;0,9992;1,0003;0,9986;0,9999;193,719035
52;1621397520000;1,0003;1,0003;0,9986;0,9996;146,878486
53;1621397580000;0,9995;1,0002;0,9988;0,9995;179,80302
54;1621397640000;0,9989;1,0003;0,9989;1,0003;107,04614
55;1621397700000;1,0;1,0002;0,9994;0,9994;86,413957
56;1621397760000;0,9996;1,0004;0,9989;0,9999;108,117132
57;1621397820000;0,9992;1,0004;0,9992;1,0002;93,627636
58;1621397880000;0,9988;1,0002;0,9988;0,9993;188,626092
59;1621397940000;0,9993;1,0002;0,9988;0,9997;110,447683
60;1621398000000;1,0005;1,0005;0,9989;0,9989;102,281867
61;1621398060000;1,0001;1,0002;0,9985;1,0002;195,227825
62;1621398120000;0,9994;1,0004;0,9992;0,9993;104,237304
63;1621398180000;0,9992;1,0002;0,9991;0,9991;111,814283
64;1621398240000;1,0004;1,0004;0,9988;1,0004;740,056225
65;1621398300000;1,0004;1,0004;0,9991;0,9991;157,687202
66;1621398360000;0,9993;1,0003;0,999;1,0;111,579001
67;1621398420000;0,9997;1,0001;0,9989;1,0;122,141032
68;1621398480000;0,9994;1,0009;0,9993;0,9993;335,813667
69;1621398540000;1,0002;1,0006;0,9991;0,9991;141,732032
70;1621398600000;1,0001;1,001;0,9989;1,0009;289,441087
71;1621398660000;1,0002;1,0011;0,9991;0,9993;126,797812
72;1621398720000;1,0003;1,0005;0,9992;1,0005;123,94552
73;1621398780000;1,0002;1,0003;0,9992;1,0001;108,247129
74;1621398840000;0,9998;1,0006;0,9991;0,9992;102,589084
75;1621398900000;0,9995;1,0006;0,9991;0,9998;130,232627
76;1621398960000;0,9997;1,0004;0,9995;1,0;104,775079
77;1621399020000;0,9996;1,0002;0,9991;0,9997;130,92499
78;1621399080000;1,0001;1,0001;0,999;0,999;117,159179
79;1621399140000;0,9994;1,0005;0,9992;1,0001;109,770931
80;1621399200000;0,9995;1,0003;0,999;0,999;154,784805
81;1621399260000;0,9993;1,0007;0,9993;0,9995;189,651565
82;1621399320000;0,9992;1,0002;0,999;0,9996;119,816142
83;1621399380000;1,0003;1,0005;0,9991;1,0004;172,818537
84;1621399440000;1,0003;1,0004;0,9993;0,9993;157,992959
85;1621399500000;0,9996;1,0003;0,999;0,9991;88,281551
86;1621399560000;0,9993;1,0004;0,999;0,9996;93,411412
87;1621399620000;1,0005;1,0005;0,9992;1,0004;106,14564
88;1621399680000;1,0001;1,0008;0,9992;0,9994;289,394926
