;timestamp;open;high;low;close;volume
0;1624388820000;1,0018;1,0018;1,0013;1,0013;30,5495
1;1624388880000;1,0012;1,0012;1,0012;1,0012;17,65
2;1624388940000;1,0009;1,0009;1,0009;1,0009;46,0827
3;1624389000000;1,0009;1,0009;1,0009;1,0009;0,0
4;1624389060000;1,0009;1,0009;1,0009;1,0009;0,0
5;1624389120000;1,0007;1,0007;1,0;1,0;48,5709
6;1624389180000;1,0002;1,0002;1,0002;1,0002;14,6978
7;1624389240000;1,0002;1,0002;1,0002;1,0002;14,2381
8;1624389300000;1,0002;1,0002;1,0002;1,0002;0,0
9;1624389360000;1,0037;1,0037;1,0002;1,0002;21,1989
10;1624389420000;1,0028;1,0028;1,0028;1,0028;19,7563
11;1624389480000;1,0022;1,0022;1,0022;1,0022;22,1379
12;1624389540000;1,0022;1,0022;1,0022;1,0022;0,0
13;1624389600000;1,0014;1,0025;1,0014;1,0025;14,7917
14;1624389660000;1,0025;1,0025;1,0025;1,0025;0,0
15;1624389720000;1,0018;1,0018;1,0018;1,0018;8,8627
16;1624389780000;1,0018;1,0018;1,0018;1,0018;0,0
17;1624389840000;1,0003;1,0003;1,0003;1,0003;17,274
18;1624389900000;1,0;1,0;1,0;1,0;4,6544
19;1624389960000;1,0;1,0;1,0;1,0;0,0
20;1624390020000;1,0;1,0;1,0;1,0;0,0
21;1624390080000;1,003;1,003;1,003;1,003;4,6246
22;1624390140000;1,002;1,002;1,0009;1,0009;19,1916
23;1624390200000;1,0009;1,0009;1,0009;1,0009;0,0
24;1624390260000;1,0005;1,0005;1,0005;1,0005;17,1006
25;1624390320000;1,0;1,0;1,0;1,0;5,6375
26;1624390380000;0,9993;0,9993;0,9993;0,9993;15,0214
27;1624390440000;1,0004;1,0004;1,0004;1,0004;81,3919
28;1624390500000;1,0;1,0;1,0;1,0;97,5279
29;1624390560000;0,9996;0,9996;0,9996;0,9996;36,8527
30;1624390620000;0,9995;0,9995;0,9995;0,9995;12,6199
31;1624390680000;1,0008;1,0008;1,0008;1,0008;13,8346
