;timestamp;open;high;low;close;volume
0;1618790400000;1,0019;1,002;1,0019;1,0019;13313,99
1;1618790460000;1,0019;1,002;1,0019;1,0019;66638,9
2;1618790520000;1,002;1,002;1,0019;1,002;120830,19
3;1618790580000;1,002;1,0022;1,0019;1,002;26874,73
4;1618790640000;1,0021;1,0021;1,002;1,0021;69146,14
5;1618790700000;1,0021;1,0021;1,002;1,0021;274205,2
6;1618790760000;1,0021;1,0021;1,002;1,0021;103054,0
7;1618790820000;1,0021;1,0022;1,0021;1,0022;18479,68
8;1618790880000;1,0022;1,0022;1,0021;1,0021;158287,66
9;1618790940000;1,0021;1,0022;1,002;1,0021;50121,8
10;1618791000000;1,002;1,0021;1,0019;1,0021;27278,14
11;1618791060000;1,002;1,0022;1,002;1,0022;19706,63
12;1618791120000;1,0021;1,0022;1,0021;1,0021;26771,2
13;1618791180000;1,0021;1,0022;1,002;1,002;31923,68
14;1618791240000;1,002;1,0023;1,002;1,0023;66397,15
15;1618791300000;1,0021;1,0023;1,0021;1,0022;18153,69
16;1618791360000;1,0021;1,0022;1,0021;1,0022;8711,46
17;1618791420000;1,0021;1,0022;1,0021;1,0021;11590,68
18;1618791480000;1,0022;1,0022;1,0021;1,0022;4715,31
19;1618791540000;1,0022;1,0022;1,0021;1,0021;22596,78
20;1618791600000;1,0022;1,0023;1,0021;1,0022;9282,11
21;1618791660000;1,0021;1,0023;1,0021;1,0023;8811,53
22;1618791720000;1,0022;1,0024;1,0022;1,0023;17190,22
23;1618791780000;1,0022;1,0023;1,0022;1,0023;7922,39
24;1618791840000;1,0023;1,0024;1,0022;1,0023;43715,62
25;1618791900000;1,0023;1,0024;1,0022;1,0022;21549,74
26;1618791960000;1,0023;1,0024;1,0022;1,0022;43964,99
27;1618792020000;1,0023;1,0024;1,0021;1,0021;22749,68
28;1618792080000;1,0023;1,0024;1,0021;1,0022;28012,03
29;1618792140000;1,0023;1,0024;1,0022;1,0023;18473,39
30;1618792200000;1,0022;1,0023;1,0021;1,0023;42992,43
31;1618792260000;1,0023;1,0023;1,0021;1,0022;43789,25
32;1618792320000;1,0021;1,0022;1,0021;1,0021;16077,29
33;1618792380000;1,0022;1,0023;1,0019;1,0022;29790,7
34;1618792440000;1,0022;1,0023;1,0019;1,0021;25444,57
35;1618792500000;1,0021;1,0021;1,0019;1,0019;5723,48
36;1618792560000;1,0019;1,0021;1,0019;1,0021;38944,34
37;1618792620000;1,0021;1,0021;1,002;1,0021;19017,48
38;1618792680000;1,002;1,0021;1,002;1,0021;8499,68
39;1618792740000;1,0021;1,0022;1,002;1,002;37482,07
40;1618792800000;1,002;1,0021;1,002;1,002;523430,77
41;1618792860000;1,002;1,0021;1,0018;1,0018;686636,87
42;1618792920000;1,0019;1,0019;1,0018;1,0018;28663,94
43;1618792980000;1,0018;1,0019;1,0018;1,0018;24306,44
44;1618793040000;1,0019;1,0019;1,0018;1,0018;9006,23
45;1618793100000;1,0018;1,0019;1,0018;1,0018;30951,96
46;1618793160000;1,0019;1,0019;1,0018;1,0018;37672,59
47;1618793220000;1,0019;1,0019;1,0018;1,0019;6368,68
48;1618793280000;1,0019;1,0019;1,0018;1,0019;20901,66
49;1618793340000;1,0019;1,0019;1,0018;1,0019;68464,12
50;1618793400000;1,0018;1,0019;1,0018;1,0018;94122,59
51;1618793460000;1,0018;1,0019;1,0018;1,0018;42487,75
52;1618793520000;1,0019;1,0019;1,0018;1,0018;16930,06
53;1618793580000;1,0018;1,0019;1,0018;1,0018;104408,93
54;1618793640000;1,0018;1,0019;1,0018;1,0018;45038,75
55;1618793700000;1,0018;1,0019;1,0018;1,0019;90710,19
56;1618793760000;1,0019;1,0019;1,0018;1,0018;45235,18
57;1618793820000;1,0018;1,0019;1,0018;1,0019;30118,46
58;1618793880000;1,0018;1,0019;1,0018;1,0018;120589,89
59;1618793940000;1,0018;1,0019;1,0018;1,0019;9534,04
60;1618794000000;1,0019;1,0019;1,0016;1,0018;96274,89
61;1618794060000;1,0017;1,0019;1,0017;1,0018;153709,11
62;1618794120000;1,0017;1,0018;1,0017;1,0017;46348,61
63;1618794180000;1,0017;1,0019;1,0017;1,0019;29930,46
64;1618794240000;1,0017;1,0019;1,0017;1,0018;44580,84
65;1618794300000;1,0018;1,0019;1,0017;1,0019;42825,9
66;1618794360000;1,0017;1,0019;1,0017;1,0019;3901,47
67;1618794420000;1,0017;1,0019;1,0016;1,0017;61410,59
68;1618794480000;1,0019;1,0019;1,0017;1,0019;27162,02
69;1618794540000;1,0019;1,0019;1,0017;1,0017;50566,96
70;1618794600000;1,0019;1,0019;1,0016;1,0016;11992,31
71;1618794660000;1,0018;1,0018;1,0016;1,0017;13473,49
72;1618794720000;1,0016;1,0018;1,0015;1,0016;61401,76
73;1618794780000;1,0017;1,0018;1,0016;1,0017;35127,24
74;1618794840000;1,0017;1,0019;1,0017;1,0018;61035,08
75;1618794900000;1,0019;1,0019;1,0017;1,0018;60273,04
76;1618794960000;1,0018;1,002;1,0017;1,0018;80279,21
77;1618795020000;1,0018;1,0019;1,0017;1,0017;11882,29
78;1618795080000;1,002;1,002;1,0017;1,002;28424,36
79;1618795140000;1,002;1,0021;1,0017;1,002;86705,03
80;1618795200000;1,0021;1,0021;1,002;1,002;96577,92
81;1618795260000;1,002;1,0021;1,002;1,002;70536,69
82;1618795320000;1,0021;1,0022;1,002;1,002;44637,25
83;1618795380000;1,0021;1,0023;1,002;1,0022;164839,11
84;1618795440000;1,0022;1,0022;1,002;1,0022;39704,63
85;1618795500000;1,0021;1,0022;1,0021;1,0022;7469,06
86;1618795560000;1,0022;1,0022;1,0019;1,0019;35149,82
87;1618795620000;1,002;1,002;1,0018;1,0019;27097,56
88;1618795680000;1,0019;1,0019;1,0018;1,0019;62657,5
89;1618795740000;1,0018;1,0019;1,0016;1,0018;126286,64
