;timestamp;open;high;low;close;volume
0;1622784060000;0,9995;0,9995;0,9995;0,9995;0,0
1;1622784120000;0,9996;0,9996;0,9996;0,9996;1,8052
2;1622784180000;0,9995;0,9995;0,9995;0,9995;3,9026
3;1622784240000;0,9996;0,9996;0,9996;0,9996;1,0004
4;1622784300000;0,9994;0,9994;0,9994;0,9994;5,3359
5;1622784360000;0,9994;0,9994;0,9994;0,9994;16,866323
6;1622784420000;0,9995;0,9995;0,9995;0,9995;2,7318
7;1622784480000;0,9995;0,9995;0,9995;0,9995;0,0
8;1622784540000;0,9995;0,9995;0,9993;0,9993;8,917
9;1622784600000;0,9993;0,9993;0,9993;0,9993;0,0
10;1622784660000;0,9994;1,0;0,9991;0,9999;1244,1218
11;1622784720000;0,9999;0,9999;0,9999;0,9999;0,0
12;1622784780000;0,9992;0,9995;0,9992;0,9995;48,0098698
13;1622784840000;0,9996;0,9996;0,9996;0,9996;2,7611
14;1622784900000;0,9995;0,9995;0,9992;0,9992;297,1248
15;1622784960000;0,9995;0,9995;0,9995;0,9995;1,9434
16;1622785020000;0,9992;0,9996;0,9992;0,9996;370,44011969
17;1622785080000;0,9996;0,9996;0,9996;0,9996;0,0
18;1622785140000;0,9995;0,9995;0,9991;0,9993;101,7021
19;1622785200000;0,9993;0,9993;0,9993;0,9993;0,0
20;1622785260000;0,9992;0,9995;0,9992;0,9995;23,1623
21;1622785320000;0,9992;0,9996;0,9992;0,9996;115,94792608
22;1622785380000;0,9994;0,9994;0,9994;0,9994;12,0904
23;1622785440000;0,9994;0,9994;0,9994;0,9994;0,0
24;1622785500000;0,9993;0,9993;0,9993;0,9993;2,0131
25;1622785560000;0,9992;0,9992;0,9992;0,9992;3,2449
26;1622785620000;0,9993;0,9999;0,9993;0,9999;78,21495406
27;1622785680000;0,9996;0,9996;0,9996;0,9996;1,0399
28;1622785740000;0,9996;0,9996;0,9995;0,9995;5,9183
29;1622785800000;0,9992;0,9992;0,9992;0,9992;2,0
30;1622785860000;0,9992;0,9992;0,9992;0,9992;0,0
31;1622785920000;0,9995;0,9995;0,9994;0,9994;5,5543
32;1622785980000;0,9994;0,9994;0,9994;0,9994;0,0
33;1622786040000;0,9994;0,9994;0,9991;0,9991;112,8041
34;1622786100000;0,9994;0,9994;0,9991;0,9991;5,401
35;1622786160000;0,9994;0,9994;0,9994;0,9994;1,9772
36;1622786220000;0,9994;0,9994;0,9994;0,9994;2,8876
