;timestamp;open;high;low;close;volume
0;1618790400000;1,0004;1,0004;1,0002;1,0002;44564,19
1;1618790460000;1,0004;1,0004;1,0004;1,0004;26356,38
2;1618790520000;1,0004;1,0006;1,0004;1,0006;36638,21
3;1618790580000;1,0006;1,0006;1,0005;1,0006;16126,82
4;1618790640000;1,0006;1,0006;1,0006;1,0006;375,55
5;1618790700000;1,0005;1,0012;1,0005;1,0007;608313,88
6;1618790760000;1,0015;1,0031;1,0015;1,0018;124242,87
7;1618790820000;1,0018;1,003;1,0017;1,0017;48995,26
8;1618790880000;1,0021;1,0022;1,0002;1,0002;368241,29
9;1618790940000;1,0004;1,0004;1,0002;1,0002;2362,77
10;1618791000000;1,0002;1,0002;1,0002;1,0002;0,0
11;1618791060000;1,0002;1,0003;0,9998;1,0003;51576,25
12;1618791120000;1,0003;1,0008;1,0002;1,0005;250249,92
13;1618791180000;1,0005;1,0005;1,0002;1,0005;10663,33
14;1618791240000;1,0005;1,0005;1,0002;1,0005;13532,89
15;1618791300000;1,0002;1,0004;1,0002;1,0002;1688,85
16;1618791360000;1,0002;1,0002;1,0002;1,0002;7364,81
17;1618791420000;1,0002;1,0003;1,0002;1,0003;17342,84
18;1618791480000;1,0003;1,0003;1,0003;1,0003;13533,1
19;1618791540000;1,0003;1,0004;1,0003;1,0004;27395,49
20;1618791600000;1,0004;1,0007;1,0004;1,0007;31935,15
21;1618791660000;1,0005;1,0005;1,0005;1,0005;4468,32
22;1618791720000;1,0005;1,0006;1,0005;1,0005;18389,7
23;1618791780000;1,0005;1,0006;1,0005;1,0006;41426,25
24;1618791840000;1,0006;1,0006;1,0006;1,0006;353,0
25;1618791900000;1,0006;1,0006;1,0006;1,0006;236,74
26;1618791960000;1,0006;1,0006;1,0005;1,0005;3712,35
27;1618792020000;1,0005;1,0005;1,0005;1,0005;4997,5
28;1618792080000;1,0006;1,0006;1,0005;1,0005;11931,85
29;1618792140000;1,0006;1,0006;1,0006;1,0006;41104,43
30;1618792200000;1,0005;1,0006;1,0005;1,0006;3920,6
31;1618792260000;1,0006;1,0006;1,0005;1,0006;2672,42
32;1618792320000;1,0006;1,0014;1,0005;1,0006;166524,22
33;1618792380000;1,0006;1,0006;1,0006;1,0006;78,11
34;1618792440000;1,0006;1,0006;1,0006;1,0006;39,97
35;1618792500000;1,0005;1,0006;1,0005;1,0006;5219,12
36;1618792560000;1,0005;1,0005;1,0005;1,0005;1500,0
37;1618792620000;1,0005;1,0006;1,0005;1,0006;38,63
38;1618792680000;1,0005;1,0006;1,0005;1,0006;4564,46
39;1618792740000;1,0006;1,0007;1,0005;1,0007;34757,29
40;1618792800000;1,0005;1,0016;1,0005;1,0007;127195,15
41;1618792860000;1,0007;1,0007;1,0007;1,0007;17599,22
42;1618792920000;1,0007;1,0007;1,0007;1,0007;21239,57
43;1618792980000;1,0007;1,0013;1,0007;1,0007;58707,71
44;1618793040000;1,0006;1,0006;1,0006;1,0006;1716,84
45;1618793100000;1,0007;1,0007;1,0006;1,0007;25503,58
46;1618793160000;1,0007;1,0007;1,0006;1,0006;3131,61
47;1618793220000;1,0007;1,0007;1,0007;1,0007;166,87
48;1618793280000;1,0007;1,0007;1,0007;1,0007;1498,95
49;1618793340000;1,0007;1,0012;1,0007;1,0007;89817,49
50;1618793400000;1,0007;1,0011;1,0006;1,0007;96359,32
51;1618793460000;1,0007;1,0007;1,0007;1,0007;8553,2
52;1618793520000;1,0007;1,0007;1,0007;1,0007;101193,68
53;1618793580000;1,0007;1,0007;1,0006;1,0007;1305,48
54;1618793640000;1,0007;1,0007;1,0007;1,0007;384,02
55;1618793700000;1,0006;1,0011;1,0006;1,0007;112284,61
56;1618793760000;1,0007;1,0007;1,0007;1,0007;26336,12
57;1618793820000;1,0007;1,0007;1,0007;1,0007;14245,35
58;1618793880000;1,0007;1,0007;1,0006;1,0006;3519,04
59;1618793940000;1,0006;1,0006;1,0006;1,0006;0,0
60;1618794000000;1,0006;1,0007;1,0006;1,0006;30387,24
61;1618794060000;1,0007;1,0007;1,0007;1,0007;53825,8
62;1618794120000;1,0007;1,0007;1,0006;1,0007;13473,85
63;1618794180000;1,0006;1,0007;1,0006;1,0006;67872,09
64;1618794240000;1,0006;1,0006;1,0005;1,0006;26453,51
65;1618794300000;1,0006;1,0006;1,0005;1,0006;2094,92
66;1618794360000;1,0006;1,0009;1,0006;1,0006;38785,01
67;1618794420000;1,0006;1,0007;1,0006;1,0007;3588,58
68;1618794480000;1,0006;1,0006;1,0006;1,0006;34,93
69;1618794540000;1,0006;1,0007;1,0006;1,0006;4108,95
70;1618794600000;1,0006;1,0006;1,0006;1,0006;0,0
71;1618794660000;1,0007;1,0007;1,0006;1,0006;11022,98
72;1618794720000;1,0006;1,0007;1,0006;1,0007;6269,58
73;1618794780000;1,0006;1,0007;1,0006;1,0007;984,84
74;1618794840000;1,0007;1,0007;1,0006;1,0006;25523,1
75;1618794900000;1,0006;1,001;1,0006;1,001;118345,54
76;1618794960000;1,001;1,001;1,0006;1,0007;205978,26
77;1618795020000;1,0007;1,0007;1,0007;1,0007;9866,47
78;1618795080000;1,0007;1,0007;1,0006;1,0007;18610,46
79;1618795140000;1,0007;1,0007;1,0007;1,0007;1497,58
80;1618795200000;1,0007;1,0007;1,0006;1,0006;17389,43
81;1618795260000;1,0006;1,0008;1,0006;1,0007;108461,36
82;1618795320000;1,0006;1,0007;1,0006;1,0007;5773,83
83;1618795380000;1,0007;1,0007;1,0007;1,0007;1813,99
84;1618795440000;1,0006;1,0007;1,0006;1,0006;3461,07
85;1618795500000;1,0007;1,0007;1,0007;1,0007;18,98
86;1618795560000;1,0006;1,0009;1,0006;1,0007;100769,32
87;1618795620000;1,0007;1,0007;1,0007;1,0007;141730,5
88;1618795680000;1,0007;1,0007;1,0007;1,0007;22547,38
89;1618795740000;1,0007;1,0007;1,0006;1,0007;5377,64
90;1618795800000;1,0007;1,0007;1,0006;1,0006;4514,33
91;1618795860000;1,0006;1,0007;1,0006;1,0007;7217,6
92;1618795920000;1,0007;1,0007;1,0007;1,0007;5664,05
93;1618795980000;1,0007;1,0007;1,0006;1,0006;49777,18
94;1618796040000;1,0006;1,0007;1,0006;1,0006;1934,38
95;1618796100000;1,0007;1,0007;1,0007;1,0007;86498,78
96;1618796160000;1,0007;1,0007;1,0007;1,0007;9670,2
97;1618796220000;1,0007;1,0007;1,0007;1,0007;4838,27
98;1618796280000;1,0007;1,0007;1,0006;1,0007;12432,79
99;1618796340000;1,0007;1,0007;1,0007;1,0007;249,55
100;1618796400000;1,0007;1,0007;1,0007;1,0007;3574,74
101;1618796460000;1,0007;1,0007;1,0006;1,0007;812,3
102;1618796520000;1,0007;1,0007;1,0006;1,0007;50577,24
103;1618796580000;1,0006;1,0007;1,0006;1,0007;1195,47
104;1618796640000;1,0007;1,0007;1,0007;1,0007;1745,75
105;1618796700000;1,0007;1,0007;1,0007;1,0007;76,59
106;1618796760000;1,0007;1,0007;1,0007;1,0007;4850,46
107;1618796820000;1,0006;1,0007;1,0006;1,0007;24786,77
108;1618796880000;1,0007;1,0016;1,0006;1,0007;291222,36
109;1618796940000;1,0007;1,0007;1,0007;1,0007;151864,76
110;1618797000000;1,0007;1,0007;1,0006;1,0006;65443,92
111;1618797060000;1,0007;1,0007;1,0006;1,0006;135927,67
112;1618797120000;1,0006;1,0006;1,0006;1,0006;11760,29
113;1618797180000;1,0005;1,0006;1,0005;1,0006;11505,48
114;1618797240000;1,0005;1,0006;1,0005;1,0006;5477,7
115;1618797300000;1,0006;1,0006;1,0005;1,0005;28032,09
116;1618797360000;1,0005;1,0007;1,0005;1,0007;43589,02
117;1618797420000;1,0007;1,0012;1,0006;1,0006;50983,58
118;1618797480000;1,0006;1,0007;1,0006;1,0007;4875,37
119;1618797540000;1,0007;1,0007;1,0006;1,0006;4263,07
120;1618797600000;1,0007;1,0007;1,0006;1,0007;14201,95
121;1618797660000;1,0007;1,0007;1,0006;1,0007;9372,47
122;1618797720000;1,0006;1,0007;1,0006;1,0007;7402,94
123;1618797780000;1,0007;1,0007;1,0006;1,0007;9049,52
124;1618797840000;1,0007;1,0007;1,0007;1,0007;8772,01
125;1618797900000;1,0007;1,0007;1,0007;1,0007;4803,62
126;1618797960000;1,0007;1,0007;1,0007;1,0007;37119,01
127;1618798020000;1,0007;1,0007;1,0006;1,0006;3723,81
128;1618798080000;1,0006;1,0007;1,0006;1,0007;17470,77
129;1618798140000;1,0006;1,0007;1,0006;1,0007;3395,32
130;1618798200000;1,0007;1,0007;1,0007;1,0007;1641,96
131;1618798260000;1,0007;1,0007;1,0006;1,0006;35989,76
132;1618798320000;1,0007;1,0007;1,0007;1,0007;2885,66
133;1618798380000;1,0007;1,0007;1,0006;1,0006;107,01
134;1618798440000;1,0006;1,0007;1,0006;1,0007;21375,95
135;1618798500000;1,0007;1,0007;1,0007;1,0007;147,84
136;1618798560000;1,0007;1,0007;1,0007;1,0007;0,0
137;1618798620000;1,0006;1,001;1,0006;1,0007;151933,3
138;1618798680000;1,0007;1,0007;1,0007;1,0007;20451,66
139;1618798740000;1,0007;1,0007;1,0006;1,0006;1107,56
140;1618798800000;1,0007;1,0007;1,0006;1,0007;58802,78
141;1618798860000;1,0007;1,0007;1,0007;1,0007;100,95
142;1618798920000;1,0007;1,0007;1,0006;1,0006;1573,18
143;1618798980000;1,0006;1,0007;1,0006;1,0007;13314,76
144;1618799040000;1,0007;1,0007;1,0007;1,0007;0,0
145;1618799100000;1,0007;1,0007;1,0007;1,0007;2844,6
146;1618799160000;1,0006;1,0006;1,0006;1,0006;352,33
147;1618799220000;1,0006;1,0007;1,0006;1,0006;5776,63
148;1618799280000;1,0007;1,0007;1,0006;1,0006;11338,48
149;1618799340000;1,0006;1,0007;1,0006;1,0006;6076,91
150;1618799400000;1,0007;1,0007;1,0006;1,0006;46439,19
151;1618799460000;1,0005;1,0006;1,0005;1,0006;32076,02
152;1618799520000;1,0006;1,0006;1,0006;1,0006;419,91
153;1618799580000;1,0006;1,0006;1,0004;1,0004;587,6
154;1618799640000;1,0004;1,0004;1,0004;1,0004;23277,49
155;1618799700000;1,0005;1,0005;1,0004;1,0005;19032,38
156;1618799760000;1,0005;1,0005;1,0004;1,0005;1619,08
157;1618799820000;1,0005;1,0005;1,0005;1,0005;626,12
158;1618799880000;1,0005;1,0005;1,0005;1,0005;48,99
159;1618799940000;1,0005;1,0005;1,0005;1,0005;82,56
160;1618800000000;1,0005;1,0005;1,0005;1,0005;0,0
161;1618800060000;1,0005;1,0005;1,0005;1,0005;0,0
162;1618800120000;1,0005;1,0005;1,0005;1,0005;0,0
163;1618800180000;1,0004;1,0005;1,0004;1,0005;4899,82
164;1618800240000;1,0004;1,0004;1,0004;1,0004;167,34
165;1618800300000;1,0005;1,0005;1,0004;1,0004;1147,35
166;1618800360000;1,0005;1,0005;1,0004;1,0004;10596,84
167;1618800420000;1,0004;1,0005;1,0004;1,0005;1884,54
168;1618800480000;1,0004;1,0005;1,0004;1,0005;37015,29
169;1618800540000;1,0005;1,0005;1,0004;1,0004;123,85
170;1618800600000;1,0004;1,0005;1,0004;1,0004;2675,18
171;1618800660000;1,0005;1,0005;1,0005;1,0005;5999,36
172;1618800720000;1,0004;1,0004;1,0004;1,0004;10106,24
173;1618800780000;1,0005;1,0005;1,0004;1,0005;585,96
174;1618800840000;1,0005;1,0005;1,0005;1,0005;687,94
175;1618800900000;1,0005;1,0005;1,0004;1,0004;620,1
176;1618800960000;1,0005;1,0005;1,0005;1,0005;2233,6
177;1618801020000;1,0004;1,0005;1,0004;1,0005;15177,27
178;1618801080000;1,0005;1,0006;1,0005;1,0006;16676,51
179;1618801140000;1,0006;1,0006;1,0006;1,0006;2343,98
180;1618801200000;1,0005;1,0006;1,0004;1,0006;65650,78
181;1618801260000;1,0006;1,0006;1,0006;1,0006;84556,58
182;1618801320000;1,0004;1,0006;1,0004;1,0004;5448,78
183;1618801380000;1,0006;1,0006;1,0006;1,0006;11024,38
184;1618801440000;1,0006;1,0006;1,0006;1,0006;4383,27
185;1618801500000;1,0004;1,0004;1,0004;1,0004;13180,47
186;1618801560000;1,0003;1,0004;1,0003;1,0004;4243,7
187;1618801620000;1,0004;1,0004;1,0004;1,0004;2322,1
188;1618801680000;1,0004;1,0004;1,0004;1,0004;14332,91
189;1618801740000;1,0004;1,0004;1,0004;1,0004;14822,06
190;1618801800000;1,0004;1,0004;1,0003;1,0003;1016,78
191;1618801860000;1,0004;1,0004;1,0004;1,0004;40,24
192;1618801920000;1,0003;1,0003;1,0003;1,0003;8000,0
193;1618801980000;1,0003;1,0005;1,0003;1,0005;28816,46
194;1618802040000;1,0005;1,0005;1,0005;1,0005;2012,06
195;1618802100000;1,0005;1,0006;1,0005;1,0005;6098,42
196;1618802160000;1,0006;1,0006;1,0006;1,0006;158,49
197;1618802220000;1,0005;1,0005;1,0005;1,0005;1000,0
198;1618802280000;1,0006;1,0006;1,0005;1,0006;48722,91
199;1618802340000;1,0006;1,0006;1,0006;1,0006;2410,82
200;1618802400000;1,0005;1,0005;1,0005;1,0005;77,67
201;1618802460000;1,0005;1,0006;1,0005;1,0005;5495,88
202;1618802520000;1,0006;1,0006;1,0005;1,0005;3500,44
203;1618802580000;1,0005;1,0006;1,0005;1,0006;182,09
204;1618802640000;1,0006;1,0006;1,0005;1,0006;3327,61
205;1618802700000;1,0006;1,0006;1,0005;1,0005;3212,12
206;1618802760000;1,0006;1,0006;1,0005;1,0006;6758,8
207;1618802820000;1,0006;1,0006;1,0006;1,0006;6991,31
208;1618802880000;1,0006;1,0006;1,0006;1,0006;2348,57
209;1618802940000;1,0006;1,0006;1,0006;1,0006;3767,21
210;1618803000000;1,0005;1,0007;1,0005;1,0007;40937,52
211;1618803060000;1,0007;1,0007;1,0005;1,0007;60293,59
212;1618803120000;1,0007;1,0007;1,0007;1,0007;2115,19
213;1618803180000;1,0005;1,0007;1,0005;1,0007;1723,06
214;1618803240000;1,0007;1,0007;1,0007;1,0007;1126,24
215;1618803300000;1,0007;1,0007;1,0007;1,0007;39663,33
216;1618803360000;1,0007;1,0007;1,0007;1,0007;24506,26
217;1618803420000;1,0007;1,0007;1,0007;1,0007;13,97
218;1618803480000;1,0007;1,0007;1,0007;1,0007;0,0
219;1618803540000;1,0006;1,0006;1,0006;1,0006;51357,21
220;1618803600000;1,0005;1,0005;1,0005;1,0005;311,54
221;1618803660000;1,0005;1,0006;1,0005;1,0006;23,12
222;1618803720000;1,0005;1,0005;1,0005;1,0005;452,42
223;1618803780000;1,0005;1,0005;1,0005;1,0005;744,32
224;1618803840000;1,0006;1,0006;1,0006;1,0006;15241,86
225;1618803900000;1,0006;1,0006;1,0006;1,0006;753,48
226;1618803960000;1,0006;1,0006;1,0005;1,0005;268,34
227;1618804020000;1,0005;1,0006;1,0005;1,0006;4583,31
228;1618804080000;1,0005;1,0006;1,0005;1,0006;3041,19
229;1618804140000;1,0006;1,0006;1,0006;1,0006;4147,41
230;1618804200000;1,0005;1,0006;1,0005;1,0006;11623,85
231;1618804260000;1,0005;1,0006;1,0004;1,0006;90121,23
232;1618804320000;1,0005;1,0006;1,0005;1,0006;4945,49
233;1618804380000;1,0005;1,0006;1,0005;1,0006;10074,71
234;1618804440000;1,0005;1,0006;1,0005;1,0006;2934,55
235;1618804500000;1,0005;1,0006;1,0005;1,0005;3698,15
236;1618804560000;1,0005;1,0005;1,0005;1,0005;1172,36
237;1618804620000;1,0005;1,0005;1,0005;1,0005;0,0
238;1618804680000;1,0005;1,0006;1,0005;1,0006;2168,94
239;1618804740000;1,0006;1,0006;1,0005;1,0005;22126,39
240;1618804800000;1,0006;1,0006;1,0005;1,0006;8988,49
241;1618804860000;1,0006;1,0006;1,0005;1,0006;71269,51
242;1618804920000;1,0005;1,0006;1,0005;1,0006;2779,13
243;1618804980000;1,0005;1,0006;1,0005;1,0006;239,47
244;1618805040000;1,0006;1,0006;1,0006;1,0006;614,16
245;1618805100000;1,0006;1,0006;1,0006;1,0006;43114,33
246;1618805160000;1,0006;1,0006;1,0006;1,0006;3502,57
247;1618805220000;1,0006;1,0007;1,0006;1,0007;7728,82
248;1618805280000;1,0007;1,0007;1,0007;1,0007;11,99
249;1618805340000;1,0007;1,0007;1,0007;1,0007;0,0
250;1618805400000;1,0005;1,0007;1,0005;1,0007;19845,45
251;1618805460000;1,0005;1,0007;1,0005;1,0007;33,32
252;1618805520000;1,0005;1,0005;1,0005;1,0005;22,88
253;1618805580000;1,0005;1,0007;1,0005;1,0007;123,5
254;1618805640000;1,0007;1,0007;1,0005;1,0007;8850,68
255;1618805700000;1,0007;1,0007;1,0007;1,0007;0,0
256;1618805760000;1,0005;1,0007;1,0005;1,0007;25983,08
257;1618805820000;1,0007;1,0007;1,0005;1,0007;99465,32
258;1618805880000;1,0007;1,0007;1,0006;1,0006;27638,81
259;1618805940000;1,0007;1,0007;1,0006;1,0007;98204,31
260;1618806000000;1,0007;1,0007;1,0006;1,0007;56544,09
261;1618806060000;1,0007;1,0007;1,0006;1,0007;167630,09
262;1618806120000;1,0007;1,0007;1,0006;1,0007;74916,64
263;1618806180000;1,0007;1,0007;1,0006;1,0007;3254,95
264;1618806240000;1,0007;1,0007;1,0007;1,0007;2498,73
265;1618806300000;1,0007;1,0007;1,0006;1,0007;3896,3
266;1618806360000;1,0007;1,0007;1,0006;1,0006;3222,42
267;1618806420000;1,0007;1,0007;1,0007;1,0007;219,37
268;1618806480000;1,0006;1,0006;1,0006;1,0006;94,24
269;1618806540000;1,0006;1,0006;1,0006;1,0006;0,0
270;1618806600000;1,0006;1,0007;1,0006;1,0007;263,78
271;1618806660000;1,0007;1,0007;1,0007;1,0007;0,0
272;1618806720000;1,0006;1,0006;1,0006;1,0006;17651,69
273;1618806780000;1,0007;1,0007;1,0007;1,0007;4735,24
274;1618806840000;1,0007;1,0007;1,0006;1,0007;1912,08
275;1618806900000;1,0007;1,0007;1,0006;1,0006;3349,87
276;1618806960000;1,0006;1,0006;1,0006;1,0006;43,58
277;1618807020000;1,0007;1,0007;1,0007;1,0007;140,93
278;1618807080000;1,0007;1,0007;1,0007;1,0007;227,77
279;1618807140000;1,0007;1,0007;1,0007;1,0007;0,0
280;1618807200000;1,0007;1,0007;1,0007;1,0007;0,0
281;1618807260000;1,0007;1,0007;1,0007;1,0007;22593,75
282;1618807320000;1,0006;1,0006;1,0006;1,0006;699,58
283;1618807380000;1,0006;1,0007;1,0006;1,0007;41943,61
284;1618807440000;1,0007;1,0007;1,0006;1,0007;5339,62
285;1618807500000;1,0007;1,0007;1,0007;1,0007;50622,31
286;1618807560000;1,0007;1,0007;1,0007;1,0007;10159,94
287;1618807620000;1,0007;1,0007;1,0007;1,0007;0,0
288;1618807680000;1,0006;1,0007;1,0006;1,0007;51522,85
289;1618807740000;1,0007;1,0007;1,0007;1,0007;129288,51
290;1618807800000;1,0007;1,0007;1,0007;1,0007;31606,08
291;1618807860000;1,0007;1,0007;1,0007;1,0007;304,49
292;1618807920000;1,0005;1,0007;1,0005;1,0005;3068,79
293;1618807980000;1,0007;1,0007;1,0005;1,0005;667,36
294;1618808040000;1,0005;1,0005;1,0005;1,0005;7210,0
295;1618808100000;1,0005;1,0006;1,0005;1,0006;48,4
296;1618808160000;1,0005;1,0005;1,0005;1,0005;6873,59
297;1618808220000;1,0005;1,0005;1,0005;1,0005;146,31
298;1618808280000;1,0005;1,0006;1,0005;1,0006;24,05
299;1618808340000;1,0006;1,0006;1,0006;1,0006;79,94
300;1618808400000;1,0006;1,0006;1,0004;1,0004;23928,6
301;1618808460000;1,0004;1,0006;1,0004;1,0006;105715,17
302;1618808520000;1,0006;1,0007;1,0005;1,0005;118482,25
303;1618808580000;1,0005;1,0007;1,0005;1,0007;162251,83
304;1618808640000;1,0007;1,0007;1,0005;1,0007;68571,6
305;1618808700000;1,0007;1,0007;1,0007;1,0007;4423,61
306;1618808760000;1,0007;1,0007;1,0007;1,0007;110,12
307;1618808820000;1,0007;1,0007;1,0007;1,0007;27,91
308;1618808880000;1,0007;1,0007;1,0007;1,0007;10026,3
309;1618808940000;1,0005;1,0005;1,0004;1,0005;84908,66
310;1618809000000;1,0005;1,001;1,0005;1,0007;264237,75
311;1618809060000;1,0007;1,0017;1,0007;1,0015;45411,1
312;1618809120000;1,0011;1,0014;1,0006;1,0007;215519,4
313;1618809180000;1,0007;1,0007;1,0007;1,0007;22090,49
314;1618809240000;1,0007;1,0007;1,0007;1,0007;0,0
315;1618809300000;1,0006;1,0006;1,0004;1,0005;244402,99
316;1618809360000;1,0004;1,0004;1,0004;1,0004;282,58
317;1618809420000;1,0004;1,0004;1,0003;1,0004;2121,86
318;1618809480000;1,0004;1,0004;1,0003;1,0004;85051,35
319;1618809540000;1,0005;1,0005;1,0002;1,0004;313398,52
320;1618809600000;1,0004;1,0004;1,0003;1,0003;9443,44
