"market_pair_basecurrency_symbol","exchangename","market_pair","quoteexchange_reportedvolume_24h_base","quoteUSDlast_updated"
BUSD,Binance,BUSD/USDT,1089115451.52000000,"2021-06-21T12:58:54.000Z"
BUSD,PancakeSwap (V2),BUSD/USDC,19199913.11314594,"2021-06-14T15:24:14.000Z"
BUSD,PancakeSwap (V2),BUSD/USDT,17133223.16226538,"2021-06-14T15:27:15.000Z"
BUSD,DODO BSC,BUSD/USDT,13240146.26674862,"2021-06-21T12:58:20.000Z"
BUSD,VCC Exchange,BUSD/USDT,11326249.78391961,"2021-06-21T12:57:11.000Z"
BUSD,BKEX,BUSD/USDT,10330973.83820000,"2021-06-21T12:57:12.000Z"
BUSD,Binance.US,BUSD/USD,7206564.34986501,"2021-06-21T12:58:53.000Z"
BUSD,Binance,BUSD/DAI,3965127.45000000,"2021-06-21T12:58:54.000Z"
BUSD,Binance.US,BUSD/USDT,3800197.31885111,"2021-06-21T12:58:53.000Z"
BUSD,OpenOcean,BUSD/USDT,3321731.04821676,"2021-06-21T12:57:13.000Z"
BUSD,PancakeSwap (V2),BUSD/DAI,2657566.68336783,"2021-06-14T15:24:14.000Z"
BUSD,LocalTrade,BUSD/USDT,2174433.19638475,"2021-06-21T12:57:11.000Z"
BUSD,TOKOK,BUSD/USDT,931403.46000000,"2021-06-21T12:57:12.000Z"
BUSD,DODO BSC,BUSD/USDC,699172.00792966,"2021-06-21T12:58:20.000Z"
BUSD,Gate.io,BUSD/USDT,446436.94460163,"2021-06-21T12:58:53.000Z"
BUSD,Coinsbit,BUSD/USDT,289048.96486222,"2021-06-21T12:57:12.000Z"
BUSD,Bilaxy,BUSD/USDT,188307.42000000,"2021-06-21T12:57:07.000Z"
BUSD,MXC.COM,BUSD/USDT,181783.69000000,"2021-06-21T12:57:15.000Z"
BUSD,OceanEx,BUSD/USDT,171203.93000000,"2021-06-21T12:57:12.000Z"
BUSD,WazirX,BUSD/USDT,105775.75000000,"2021-06-21T12:57:10.000Z"
BUSD,Folgory,BUSD/DAI,37205.43409100,"2021-06-21T12:57:08.000Z"
BUSD,Hotbit,BUSD/USDT,36954.82848195,"2021-06-21T12:57:13.000Z"
BUSD,CoinTiger,BUSD/USDT,34055.97500450,"2021-06-21T12:57:11.000Z"
BUSD,Hoo,BUSD/USDT,32952.38000000,"2021-06-21T12:57:10.000Z"
BUSD,Poloniex,BUSD/USDT,26107.88127740,"2021-06-21T12:58:53.000Z"
BUSD,Azbit,BUSD/USDT,24400.68000000,"2021-06-21T12:57:12.000Z"
BUSD,Folgory,BUSD/USDT,12845.55556500,"2021-06-21T12:57:08.000Z"
BUSD,CoinDCX,BUSD/USDT,11688.40070286,"2021-06-21T12:57:11.000Z"
BUSD,ViteX,BUSD/USDT,7062.16686687,"2021-06-21T12:57:10.000Z"
BUSD,OpenOcean,BUSD/USDC,3210.19325422,"2021-06-21T12:57:13.000Z"
BUSD,BiKi,BUSD/USDT,1795.29000000,"2021-06-21T12:57:13.000Z"
BUSD,"0x Protocol",BUSD/USDT,1708.79930871,"2021-06-21T04:24:13.000Z"
BUSD,CEX.IO,BUSD/USD,1209.03753900,"2021-06-21T12:57:11.000Z"
BUSD,CEX.IO,BUSD/USDT,523.32268300,"2021-06-21T12:57:11.000Z"
BUSD,OpenOcean,BUSD/DAI,234.26736908,"2021-06-21T12:57:13.000Z"
BUSD,Tokenlon,BUSD/USDT,193.32460000,"2021-06-21T12:57:10.000Z"
BUSD,HitBTC,BUSD/USDT,56.52000000,"2021-06-21T12:57:11.000Z"
BUSD,Changelly PRO,BUSD/USDT,56.52000000,"2021-06-21T12:57:12.000Z"
BUSD,KULAP,BUSD/DAI,0.00000000,"2021-06-21T12:57:08.000Z"
BUSD,KULAP,BUSD/USDC,0.00000000,"2021-06-21T12:57:08.000Z"
BUSD,KULAP,BUSD/USDT,0.00000000,"2021-06-21T12:57:08.000Z"
DAI,Uniswap (V3),DAI/USDC,35759158.44575876,"2021-06-21T12:57:10.000Z"
DAI,Curve Finance,DAI/USDC,16260605.16516522,"2021-06-21T12:57:11.000Z"
DAI,Coinbase Exchange,DAI/USD,16113998.36689000,"2021-06-21T12:58:23.000Z"
DAI,DODO,DAI/USDT,15068631.66631460,"2021-06-21T12:57:10.000Z"
DAI,Curve Finance,DAI/USDT,5378596.08319120,"2021-06-21T12:57:11.000Z"
DAI,"1inch Exchange",DAI/USDT,3784688.28078985,"2021-06-21T12:57:19.000Z"
DAI,Curve Finance,DAI/SUSD,3718042.62874534,"2021-06-21T12:57:11.000Z"
DAI,Kraken,DAI/USDT,2817764.33078111,"2021-06-21T12:58:54.000Z"
DAI,"1inch Exchange",DAI/USDC,2463043.45051666,"2021-06-21T12:57:19.000Z"
DAI,Uniswap (V3),DAI/FEI,2094329.56517681,"2021-06-21T12:57:10.000Z"
DAI,Tokenlon,DAI/USDT,2016236.64301000,"2021-06-21T12:57:10.000Z"
DAI,Huobi Global,DAI/HUSD,1969429.09706652,"2021-06-21T12:58:53.000Z"
DAI,Hotcoin Global,DAI/USDT,1944841.70313068,"2021-06-21T12:58:21.000Z"
DAI,PancakeSwap (V2),DAI/BUSD,1902004.03652895,"2021-06-21T12:57:15.000Z"
DAI,Kraken,DAI/USD,1429895.15398321,"2021-06-21T12:58:54.000Z"
DAI,Huobi Global,DAI/USDT,1420101.29311633,"2021-06-21T12:58:53.000Z"
DAI,Gemini,DAI/USD,1033443.49590313,"2021-06-21T12:58:53.000Z"
DAI,Binance.US,DAI/USD,798385.36013986,"2021-06-21T12:58:53.000Z"
DAI,Coinbase Exchange,DAI/USDC,785878.26045000,"2021-06-21T12:57:23.000Z"
DAI,OKEx,DAI/USDT,761636.11232567,"2021-06-21T12:58:54.000Z"
DAI,XT.COM,DAI/USDT,746188.34000000,"2021-06-21T12:57:11.000Z"
DAI,Uniswap (V2),DAI/FEI,576277.37709186,"2021-05-21T08:54:07.000Z"
DAI,Xtheta Global,DAI/USDT,542701.98685161,"2021-06-21T12:57:11.000Z"
DAI,Curve Finance,DAI/TUSD,515320.13510321,"2021-06-21T10:57:13.000Z"
DAI,FTX,DAI/USD,418358.70706505,"2021-06-21T12:58:53.000Z"
DAI,"0x Protocol",DAI/USDT,410146.83934407,"2021-06-21T12:57:18.000Z"
DAI,QuickSwap,DAI/USDT,394645.08466526,"2021-06-21T12:57:11.000Z"
DAI,Uniswap (V2),DAI/USDT,369778.46477788,"2021-06-21T12:57:11.000Z"
DAI,CoinW,DAI/USDT,338048.51567492,"2021-06-21T12:57:13.000Z"
DAI,MDEX(BSC),DAI/USDT,334173.13567048,"2021-06-21T12:57:11.000Z"
DAI,AOFEX,DAI/USDT,282905.42017538,"2021-06-21T12:57:12.000Z"
DAI,PancakeSwap,DAI/BUSD,282431.62155630,"2021-06-21T12:57:11.000Z"
DAI,Uniswap (V2),DAI/USDC,253574.63671368,"2021-06-21T12:57:11.000Z"
DAI,DigiFinex,DAI/USDT,206271.23321085,"2021-06-21T12:57:12.000Z"
DAI,Bitfinex,DAI/USD,174880.36868953,"2021-06-21T12:58:53.000Z"
DAI,AEX,DAI/USDT,143749.11240000,"2021-03-17T09:36:08.000Z"
DAI,Curve Finance,DAI/BUSD,132395.50965537,"2021-06-21T12:57:11.000Z"
DAI,Folgory,DAI/USDC,124091.93931700,"2021-06-21T12:57:08.000Z"
DAI,Dfyn Network,DAI/USDT,115773.76861628,"2021-06-21T12:57:11.000Z"
DAI,BitZ,DAI/USDT,113572.01000000,"2021-05-12T07:24:11.000Z"
DAI,MXC.COM,DAI/USDT,92573.21000000,"2021-06-21T12:57:15.000Z"
DAI,Bitstamp,DAI/USD,91943.63442000,"2021-06-21T12:58:53.000Z"
DAI,FTX,DAI/USDT,86605.18037178,"2021-06-21T12:58:53.000Z"
DAI,Bittrex,DAI/USDT,71535.45295569,"2021-06-21T12:58:53.000Z"
DAI,Crypto.com Exchange,DAI/USDT,62496.92900000,"2021-06-21T12:57:12.000Z"
DAI,OpenOcean,DAI/BUSD,52804.27486698,"2021-06-21T12:57:13.000Z"
DAI,"1inch Exchange",DAI/SUSD,49155.34060000,"2021-06-21T12:57:19.000Z"
DAI,ZT,DAI/USDT,48871.23000000,"2021-06-21T12:57:10.000Z"
DAI,Bittrex,DAI/USD,46360.86843237,"2021-06-21T12:58:53.000Z"
DAI,Gate.io,DAI/USDT,37928.95211705,"2021-06-21T12:58:53.000Z"
DAI,Hoo,DAI/USDT,37813.31000000,"2021-06-21T12:57:10.000Z"
DAI,Tokenlon,DAI/TUSD,29763.31110000,"2020-12-23T00:30:08.000Z"
DAI,Curve Finance,DAI/PAX,29737.71896732,"2021-06-20T18:57:11.000Z"
DAI,PancakeSwap,DAI/USDT,25509.45185780,"2021-06-21T12:57:11.000Z"
DAI,CoinJar,DAI/USDC,25278.69571042,"2021-06-21T12:57:11.000Z"
DAI,"0x Protocol",DAI/USDC,24476.44380016,"2021-06-21T12:57:18.000Z"
DAI,ProBit Exchange,DAI/USDT,16404.06667426,"2021-06-21T12:57:11.000Z"
DAI,Loopring Exchange,DAI/USDT,13712.28741069,"2021-06-21T12:57:10.000Z"
DAI,Okcoin,DAI/USD,13313.07629319,"2021-06-21T12:57:10.000Z"
DAI,WhiteBIT,DAI/USDT,11895.56000000,"2021-06-21T12:57:07.000Z"
DAI,DODO BSC,DAI/USDT,11337.18074617,"2021-06-21T12:58:20.000Z"
DAI,EXMO,DAI/USD,10687.23726261,"2021-06-21T12:57:11.000Z"
DAI,"1inch Exchange",DAI/TUSD,10007.80786702,"2021-06-19T23:00:21.000Z"
DAI,OpenOcean,DAI/USDC,5511.21998870,"2021-06-16T15:27:08.000Z"
DAI,Poloniex,DAI/USDT,5400.22465659,"2021-06-21T12:58:53.000Z"
DAI,Hotbit,DAI/USDT,4380.59958194,"2021-06-21T12:57:13.000Z"
DAI,CEX.IO,DAI/USD,3765.26935600,"2021-06-21T12:57:11.000Z"
DAI,DeversiFi,DAI/USDT,1897.40000000,"2021-06-21T05:18:08.000Z"
DAI,OpenOcean,DAI/USDT,1762.00000000,"2021-06-21T03:39:12.000Z"
DAI,ComethSwap,DAI/USDT,1601.20539915,"2021-05-19T11:54:07.000Z"
DAI,BiKi,DAI/USDT,1049.41600000,"2021-06-21T12:57:13.000Z"
DAI,DODO BSC,DAI/USDC,1021.75969231,"2021-06-20T15:00:30.000Z"
DAI,Tokenize Xchange,DAI/USD,1000.00000000,"2021-06-21T12:57:11.000Z"
DAI,Balancer,DAI/USDC,774.52711675,"2021-06-21T12:57:08.000Z"
DAI,HitBTC,DAI/USDC,370.73662159,"2021-06-21T12:57:11.000Z"
DAI,Changelly PRO,DAI/USDC,370.73662159,"2021-06-21T12:57:12.000Z"
DAI,DODO BSC,DAI/BUSD,325.61674332,"2021-06-21T12:58:20.000Z"
DAI,CEX.IO,DAI/USDT,117.26261100,"2021-06-21T12:57:11.000Z"
DAI,SwipeSwap,DAI/USDC,111.08335528,"2021-06-21T12:57:08.000Z"
DAI,ViteX,DAI/USDT,93.84876729,"2021-06-21T12:57:10.000Z"
DAI,BitBay,DAI/USDT,20.37987951,"2021-06-21T12:57:11.000Z"
DAI,Huobi Korea,DAI/USDT,10.76569888,"2021-06-21T12:57:08.000Z"
DAI,"0x Protocol",DAI/TUSD,9.97260525,"2021-06-21T04:03:16.000Z"
DAI,"50x",DAI/USDC,4.12074793,"2021-06-21T12:57:08.000Z"
DAI,Oasis,DAI/USDC,0.00000000,"2021-06-21T12:57:12.000Z"
DAI,Oasis,DAI/TUSD,0.00000000,"2021-06-21T12:57:12.000Z"
DAI,CoinEx,DAI/USDT,0.00000000,"2021-06-01T09:12:23.000Z"
DAI,Bamboo Relay,DAI/USDC,0.00000000,"2021-06-21T12:57:12.000Z"
DAI,Bamboo Relay,DAI/USDT,0.00000000,"2021-06-21T12:57:14.000Z"
DAI,Independent Reserve,DAI/USD,0.00000000,"2021-06-21T12:57:13.000Z"
DAI,CoinZoom,DAI/USD,0.00000000,"2021-06-21T12:57:07.000Z"
DAI,CoinZoom,DAI/USDT,0.00000000,"2021-06-21T12:57:07.000Z"
DAI,FTX US,DAI/USDT,0.00000000,"2021-06-21T12:57:11.000Z"
DAI,FTX US,DAI/USD,0.00000000,"2021-06-21T12:57:11.000Z"
DAI,KyberDMM (Kyber Dynamic Market Make Protocol),DAI/USDT,0.00000000,"2021-06-21T12:57:11.000Z"
DAI,KyberDMM (Kyber Dynamic Market Make Protocol),DAI/USDC,0.00000000,"2021-06-21T12:57:11.000Z"
DAI,KULAP,DAI/USDC,0.00000000,"2021-06-21T12:57:08.000Z"
DAI,KULAP,DAI/USDT,0.00000000,"2021-06-21T12:57:08.000Z"
FEI,Uniswap (V3),FEI/USDC,23661120.59512281,"2021-06-21T13:00:11.000Z"
FEI,Uniswap (V3),FEI/USDT,3342713.75065735,"2021-06-21T13:00:11.000Z"
FEI,AEX,FEI/USDT,1070076.16560000,"2021-06-21T13:00:13.000Z"
FEI,Uniswap (V2),FEI/USDC,610000.86830086,"2021-05-21T08:48:07.000Z"
FEI,Hoo,FEI/USDT,255340.80000000,"2021-06-21T12:57:10.000Z"
FEI,MXC.COM,FEI/USDT,98140.41000000,"2021-06-21T13:00:14.000Z"
FEI,Gate.io,FEI/USDT,29667.34653769,"2021-06-21T13:01:54.000Z"
FRAX,Uniswap (V2),FRAX/USDC,1220180.75490753,"2021-06-21T13:00:13.000Z"
FRAX,Bilaxy,FRAX/USDC,223610.03680000,"2021-06-21T13:00:10.000Z"
FRAX,Hotbit,FRAX/USDT,73517.66637563,"2021-06-21T13:00:12.000Z"
FRAX,Gate.io,FRAX/USDT,47486.17888145,"2021-06-21T13:01:54.000Z"
FRAX,"0x Protocol",FRAX/USDC,13033.03923088,"2021-06-21T13:00:16.000Z"
GUSD,BitMart,GUSD/USDT,12745031.72068321,"2021-06-21T12:57:10.000Z"
GUSD,Virtuse Exchange,GUSD/USDT,133866.99985221,"2021-04-21T13:09:07.000Z"
GUSD,Virtuse Exchange,GUSD/BUSD,78181.03357417,"2021-04-21T13:09:07.000Z"
GUSD,OKEx,GUSD/USDT,33273.78946945,"2021-06-21T12:58:54.000Z"
GUSD,Hoo,GUSD/USDT,29358.28000000,"2021-06-21T12:57:10.000Z"
GUSD,DigiFinex,GUSD/USDT,26141.98387679,"2021-06-21T12:57:12.000Z"
GUSD,CEX.IO,GUSD/USD,14723.13000000,"2021-06-21T12:57:11.000Z"
GUSD,EXMO,GUSD/USD,13111.40335056,"2021-06-21T12:57:11.000Z"
GUSD,XT.COM,GUSD/USDT,3602.34360000,"2021-06-21T12:57:11.000Z"
GUSD,Bitstamp,GUSD/USD,121.91950000,"2021-06-21T12:58:53.000Z"
GUSD,CEX.IO,GUSD/USDT,98.99000000,"2021-06-21T12:57:11.000Z"
GUSD,Hotbit,GUSD/USDT,0.00000000,"2021-06-21T12:57:13.000Z"
GUSD,Serenity,GUSD/USDT,0.00000000,"2021-06-21T12:57:11.000Z"
HUSD,MDEX,HUSD/USDT,405107855.32423234,"2021-06-21T12:57:15.000Z"
HUSD,Hoo,HUSD/USDT,25039.58000000,"2021-06-21T12:57:10.000Z"
HUSD,Gate.io,HUSD/USDT,23277.80526650,"2021-06-21T12:58:53.000Z"
HUSD,"0x Protocol",HUSD/USDT,745.06054250,"2021-05-27T21:33:13.000Z"
HUSD,Tokenlon,HUSD/USDT,277.20160000,"2021-06-21T12:57:10.000Z"
HUSD,Huobi Korea,HUSD/USDT,0.00000000,"2021-04-29T01:54:08.000Z"
HUSD,Hotbit,HUSD/USDT,0.00000000,"2021-06-21T12:57:13.000Z"
LUSD,Uniswap (V3),LUSD/DAI,1545604.27336359,"2021-06-21T12:57:10.000Z"
LUSD,"1inch Exchange",LUSD/USDC,40000.01340000,"2021-06-21T13:00:22.000Z"
LUSD,"1inch Exchange",LUSD/USDT,2100.00000000,"2021-06-21T00:00:19.000Z"
LUSD,"1inch Exchange",LUSD/DAI,42.66936628,"2021-06-21T12:57:19.000Z"
PAX,BitMart,PAX/USDT,4590076.91013130,"2021-06-21T12:57:10.000Z"
PAX,Binance,PAX/USDT,3692056.61000000,"2021-06-21T12:58:54.000Z"
PAX,TOKOK,PAX/USDT,1624013.53150000,"2021-06-21T12:57:12.000Z"
PAX,XT.COM,PAX/USDT,1530900.36440000,"2021-06-21T12:57:11.000Z"
PAX,Bitfinex,PAX/USD,1329008.44154296,"2021-06-21T12:58:53.000Z"
PAX,Binance,PAX/BUSD,1242968.68000000,"2021-06-21T12:58:54.000Z"
PAX,Coinsbit,PAX/USDT,998956.88950194,"2021-06-21T12:57:12.000Z"
PAX,Deepcoin,PAX/USDT,951880.18021629,"2021-06-21T12:57:10.000Z"
PAX,BitZ,PAX/USDT,812889.10000000,"2021-06-21T12:57:12.000Z"
PAX,BHEX (BlueHelix Exchange),PAX/HUSD,809634.28670667,"2021-06-21T12:57:11.000Z"
PAX,DigiFinex,PAX/USDT,675744.06817718,"2021-06-21T12:57:12.000Z"
PAX,GokuMarket,PAX/USDT,580640.88507308,"2021-06-21T12:57:10.000Z"
PAX,Bithumb Global,PAX/USDT,547776.84000000,"2021-06-21T12:58:54.000Z"
PAX,VCC Exchange,PAX/USDT,489031.33290271,"2021-06-21T12:57:11.000Z"
PAX,OKEx,PAX/USDT,427007.69366090,"2021-06-21T12:58:54.000Z"
PAX,Bitrue,PAX/USDT,329091.75162484,"2021-06-21T12:57:07.000Z"
PAX,P2PB2B,PAX/USD,314688.77000000,"2021-06-21T12:57:10.000Z"
PAX,VinDAX,PAX/USDT,297891.03818651,"2021-06-21T12:57:11.000Z"
PAX,Huobi Global,PAX/USDT,195093.75476129,"2021-06-21T12:58:53.000Z"
PAX,Huobi Global,PAX/HUSD,161994.51510762,"2021-06-21T12:58:53.000Z"
PAX,LOEx,PAX/USDT,150775.15351180,"2021-06-21T12:57:13.000Z"
PAX,MXC.COM,PAX/USDT,82586.53000000,"2021-06-21T12:57:15.000Z"
PAX,WazirX,PAX/USDT,79298.10000000,"2021-06-21T12:57:10.000Z"
PAX,Azbit,PAX/USDT,77753.60000000,"2021-06-21T12:57:12.000Z"
PAX,Blockchain.com,PAX/USD,70997.85525658,"2021-06-21T12:57:11.000Z"
PAX,CoinBene,PAX/USDT,56644.56830986,"2021-06-21T12:57:11.000Z"
PAX,Virtuse Exchange,PAX/USDT,53127.03905465,"2021-06-21T12:57:12.000Z"
PAX,"0x Protocol",PAX/USDT,49949.38350000,"2021-06-18T07:48:16.000Z"
PAX,Virtuse Exchange,PAX/BUSD,48821.75758110,"2021-04-21T13:09:07.000Z"
PAX,Bitstamp,PAX/USD,47955.18159000,"2021-06-21T12:58:53.000Z"
PAX,LocalTrade,PAX/USDT,37394.62697015,"2021-06-21T12:57:11.000Z"
PAX,Folgory,PAX/USDT,32336.54300300,"2021-06-21T12:57:08.000Z"
PAX,Hoo,PAX/USDT,22934.80000000,"2021-06-21T12:57:10.000Z"
PAX,Emirex,PAX/USDT,22099.13178618,"2021-06-21T12:57:13.000Z"
PAX,"0x Protocol",PAX/USDC,19988.30672363,"2021-06-21T11:21:10.000Z"
PAX,WhiteBIT,PAX/USDT,19878.99000000,"2021-06-21T12:57:07.000Z"
PAX,Tokenlon,PAX/USDC,14949.89000000,"2021-06-01T02:09:12.000Z"
PAX,Gate.io,PAX/USDT,14947.70060253,"2021-06-21T12:58:53.000Z"
PAX,Resfinex,PAX/USDT,9613.25653140,"2021-06-21T12:57:11.000Z"
PAX,Poloniex,PAX/USDT,6724.92631555,"2021-06-21T12:58:53.000Z"
PAX,Bittrex,PAX/USD,4013.82481705,"2021-06-21T12:58:53.000Z"
PAX,ProBit Exchange,PAX/USDT,3580.09581758,"2021-06-21T12:57:11.000Z"
PAX,Tokenlon,PAX/DAI,2158.66511253,"2020-12-23T00:30:08.000Z"
PAX,BiKi,PAX/USDT,1879.85000000,"2021-06-21T12:57:13.000Z"
PAX,BigONE,PAX/USDT,924.36000000,"2021-05-28T10:06:12.000Z"
PAX,Bitfinex,PAX/USDT,787.43432633,"2021-06-21T12:58:53.000Z"
PAX,Tokenlon,PAX/TUSD,509.77311120,"2021-06-01T02:09:12.000Z"
PAX,Tokenlon,PAX/USDT,154.85090000,"2021-06-21T12:57:10.000Z"
PAX,CoinZoom,PAX/USD,135.50289942,"2021-06-21T12:57:07.000Z"
PAX,DragonEX,PAX/USDT,71.66871227,"2021-06-21T12:57:11.000Z"
PAX,AscendEX (Bitmax),PAX/USDT,44.70000000,"2021-06-21T12:57:11.000Z"
PAX,Dove Wallet,PAX/USDC,41.58734298,"2021-06-21T12:57:11.000Z"
PAX,Dove Wallet,PAX/TUSD,34.91299132,"2021-06-21T12:57:11.000Z"
PAX,Dove Wallet,PAX/USDT,34.10000808,"2021-06-21T12:57:11.000Z"
PAX,"1inch Exchange",PAX/USDC,16.90412418,"2021-06-07T21:36:22.000Z"
PAX,Hotbit,PAX/USDT,2.92000000,"2021-06-21T12:57:13.000Z"
PAX,CoinEx,PAX/USDT,0.00000000,"2021-06-01T09:12:23.000Z"
PAX,C2CX,PAX/USDT,0.00000000,"2021-06-17T22:41:13.000Z"
PAX,BitRabbit,PAX/USDT,0.00000000,"2021-06-21T12:57:07.000Z"
PAX,ATOMARS,PAX/USDT,0.00000000,"2021-06-21T12:57:13.000Z"
PAX,CoinZoom,PAX/USDT,0.00000000,"2021-06-21T12:57:07.000Z"
